object_id,mission,period_days,duration_hours,depth_ppm,planet_radius_rearth,score,label,label_raw,duty_cycle,transit_frequency,planet_radius_from_depth,mission_encoded
K00880.02,kepler,51.53997972,6.3994,3644.3,5.51,0.983,planet,CONFIRMED,0.0051734918817439276,0.01940241353280843,0.06036803790086274,0
K00880.03,kepler,5.902245782,2.9003,702.3,2.43,1.0,planet,CONFIRMED,0.020474551178786094,0.16942703454500094,0.02650094337943463,0
K00880.04,kepler,2.382951591,1.8876,391.6,1.86,1.0,planet,CONFIRMED,0.033005286509825704,0.41964763521711007,0.01978888576954246,0
K00881.01,kepler,21.02250608,4.1072,1772.5,3.07,1.0,planet,CONFIRMED,0.008140482047292305,0.047568068059752465,0.042101068870041766,0
K00869.04,kepler,3.219814777,2.0642,488.2,1.69,1.0,planet,CONFIRMED,0.02671219908291431,0.3105768714223154,0.02209524835796149,0
K00870.01,kepler,5.912273234,2.3254,961.4,1.73,1.0,planet,CONFIRMED,0.016388225447610746,0.169139679514345,0.031006450941699213,0
K00870.02,kepler,8.98581901,2.8606,881.3,1.65,1.0,planet,CONFIRMED,0.013264418806346141,0.11128646135506795,0.02968669735757078,0
K00871.01,kepler,12.940668656,2.4845,42450.0,22.94,0.0,candidate,CANDIDATE,0.007999651029263888,0.07727575959039376,0.20603397778036514,0
K00120.01,kepler,20.5452375,2.517,218.5,2.41,0.573,fp,FALSE POSITIVE,0.005104589323924827,0.04867308056185771,0.014781745499094483,0
K00872.01,kepler,33.60123371,4.4056,7425.9,8.46,1.0,planet,CONFIRMED,0.005463093059349059,0.02976081201751803,0.08617366186950627,0
K00872.02,kepler,6.76652928,2.9004,450.7,1.97,1.0,planet,CONFIRMED,0.017859968530277312,0.14778625180204644,0.02122969618247044,0
K00873.01,kepler,4.347288783,2.1024,451.6,2.36,1.0,planet,CONFIRMED,0.02015049019576485,0.2300284268922928,0.021250882334623192,0
K00874.01,kepler,4.601811819,2.2607,755.9,2.35,1.0,planet,CONFIRMED,0.020469292756478387,0.2173057133434252,0.027493635627177427,0
K00874.02,kepler,11.18719905,3.252,353.6,1.55,0.997,planet,CONFIRMED,0.012112057664693112,0.0893878794442296,0.018804254837669055,0
K00875.01,kepler,4.220965778,3.0854,2260.0,2.62,1.0,planet,CONFIRMED,0.030457089702880157,0.23691260545443824,0.04753945729601885,0
K00876.01,kepler,6.998099523,2.0488,20285.0,588.66,0.0,fp,FALSE POSITIVE,0.012198549961471686,0.14289593863496702,0.1424254190796011,0
K00877.01,kepler,5.95489993,2.3892,1410.7,2.33,1.0,planet,CONFIRMED,0.016717325424476112,0.16792893444978513,0.037559286468195854,0
K00877.02,kepler,12.03987488,2.7363,1250.6,2.18,1.0,planet,CONFIRMED,0.009469575152262712,0.08305734153941641,0.03536382332271215,0
K00877.03,kepler,20.83762895,2.3734,439.0,1.42,0.998,planet,CONFIRMED,0.004745821460971291,0.04799010493945858,0.020952326839756962,0
K00121.01,kepler,8.8111022,5.0683,401.1,63.66,0.0,fp,FALSE POSITIVE,0.02396739498341838,0.1134931790939844,0.0200274811197015,0
K00878.01,kepler,23.58917143,5.073,1200.7,3.16,1.0,planet,CONFIRMED,0.008960679294194269,0.042392332556803164,0.034651118308071965,0
K00123.01,kepler,6.481633073,3.784,298.5,2.54,1.0,planet,CONFIRMED,0.02432514535934556,0.15428210587322766,0.017277152543170995,0
K00892.01,kepler,10.37168928,3.035,1254.9,3.2,1.0,planet,CONFIRMED,0.012192645760916328,0.09641630914727904,0.03542456774612783,0
K00892.02,kepler,3.96996298,1.1757,299.2,1.78,1.0,planet,CONFIRMED,0.012339535720305382,0.2518915176382829,0.01729739864835172,0
K00893.01,kepler,4.40841331,5.012,549.4,2.66,1.0,planet,CONFIRMED,0.04737154133429774,0.22683898484101073,0.02343928326549257,0
K00894.01,kepler,7.9426176,6.703,1590.7,4.68,0.0,fp,FALSE POSITIVE,0.03516368037996273,0.1259030775949732,0.039883580581487416,0
K00881.02,kepler,226.8904775,7.558,3136.4,4.53,1.0,planet,CONFIRMED,0.0013879677549123526,0.00440741282321996,0.05600357131469385,0
K00882.01,kepler,1.956811408,2.1958,24905.0,21.58,0.0,fp,FALSE POSITIVE,0.04675548511860816,0.5110354507908715,0.1578131806916013,0
K00883.01,kepler,2.688899233,2.11275,37492.0,12.04,0.997,candidate,CANDIDATE,0.032738768682597195,0.3718993957554526,0.19362851029742495,0
K00884.01,kepler,9.439459486,2.8979,3036.1,4.16,1.0,planet,CONFIRMED,0.012791604594777465,0.1059382691861897,0.05510081669086221,0
K00122.01,kepler,11.523067458,3.8757,507.3,3.13,1.0,planet,CONFIRMED,0.014014280536723385,0.08678244778526749,0.022523321247098528,0
K00884.02,kepler,20.47748843,2.8364,1382.4,2.92,0.0,planet,CONFIRMED,0.005771378347365685,0.04883411378394318,0.0371806401235912,0
K00884.03,kepler,3.336123113,1.9616,516.3,1.74,1.0,planet,CONFIRMED,0.024499495541648292,0.29974912979178175,0.022722235805483576,0
K00886.01,kepler,8.01078456,2.312,1333.6,1.72,1.0,planet,CONFIRMED,0.012025455510856146,0.12483171810577316,0.03651848846817184,0
K00886.02,kepler,12.07134205,4.3224,759.2,1.29,1.0,planet,CONFIRMED,0.014919633563030383,0.08284083044436637,0.027553584158871238,0
K00886.03,kepler,20.99587872,2.6333,767.3,1.3,0.986,planet,CONFIRMED,0.005225827163347862,0.047628394759559746,0.02770018050482704,0
K00887.01,kepler,7.41113177,2.5242,620.5,2.45,1.0,planet,CONFIRMED,0.014191489675806966,0.134932157602158,0.0249098374141623,0
K00888.01,kepler,1.000747038,0.9967,1823.5,4.14,0.0,fp,FALSE POSITIVE,0.04149816595976441,0.9992535196491882,0.042702458945592346,0
K00889.01,kepler,8.884922995,2.07004,16053.0,10.51,0.999,planet,CONFIRMED,0.0097076436920393,0.11255021574894358,0.12670043409554682,0
K00890.01,kepler,8.09888906,4.20241,6911.1,8.95,1.0,planet,CONFIRMED,0.021620300681914353,0.12347372492592214,0.08313302592832766,0
K00891.01,kepler,10.00653012,5.344,936.1,3.52,1.0,planet,CONFIRMED,0.022252135754993026,0.09993474141463933,0.030595751339033986,0
K00012.01,kepler,17.855221681,7.41287,9065.2,13.16,0.635,planet,CONFIRMED,0.017298557746947826,0.05600602545663796,0.09521134386195797,0
K00901.01,kepler,12.732624065,2.2083,6465.7,4.87,1.0,candidate,CANDIDATE,0.007226515094632222,0.07853840613647302,0.08040957654409081,0
K00902.01,kepler,83.92494032,6.7904,7958.7,4.78,0.966,candidate,CANDIDATE,0.003371266422764533,0.01191540912852686,0.08921154633790404,0
K00903.01,kepler,5.007316661,4.2362,6932.3,6.96,1.0,planet,CONFIRMED,0.03525008408357447,0.19970776120244255,0.08326043478147349,0
K00904.01,kepler,2.211116989,1.6485,724.2,1.85,1.0,planet,CONFIRMED,0.03106461591209817,0.45226010427076496,0.02691096430825176,0
K00904.02,kepler,27.9541337,3.95,942.5,1.9,0.997,planet,CONFIRMED,0.005887620596639464,0.0357728846378094,0.030700162866017504,0
K00124.01,kepler,12.69104387,3.7727,252.1,2.57,0.415,planet,CONFIRMED,0.012386359620497738,0.07879572478382742,0.01587765725792064,0
K00895.01,kepler,4.409409243,3.8636,12861.0,10.95,0.228,fp,FALSE POSITIVE,0.03650904791586235,0.22678774976206037,0.1134063490286148,0
K00896.01,kepler,16.23947096,4.0374,2590.7,4.14,1.0,planet,CONFIRMED,0.010359019725110554,0.061578360678321016,0.05089891943843209,0
K00896.02,kepler,6.308201629,2.9785,1328.5,2.96,1.0,planet,CONFIRMED,0.01967346225842501,0.15852378519462826,0.03644859393721519,0
K00897.01,kepler,2.052349884,2.0778,14281.0,13.12,1.0,planet,CONFIRMED,0.04218335317722073,0.48724635492025103,0.11950313803411189,0
K00898.01,kepler,9.7704486,2.4517,1897.8,2.23,1.0,planet,CONFIRMED,0.010455422350481091,0.10234944585860674,0.04356374639536871,0
K00898.02,kepler,5.169804269,2.153,1037.4,1.66,1.0,planet,CONFIRMED,0.017352365518218293,0.19343092077902418,0.032208694478354755,0
K00123.02,kepler,21.22261195,6.5093,366.0,2.48,1.0,planet,CONFIRMED,0.012779804576944795,0.04711955353827218,0.019131126469708992,0
K00898.03,kepler,20.09017037,4.154,1432.1,2.25,1.0,planet,CONFIRMED,0.008615324317597279,0.04977558585034538,0.03784309712483903,0
K00899.01,kepler,7.11373257,2.1764,807.6,1.16,0.999,planet,CONFIRMED,0.012747644424498423,0.14057317872999547,0.028418303960651838,0
K00899.02,kepler,3.306551643,1.8177,509.2,0.91,0.999,planet,CONFIRMED,0.022905282656128168,0.3024298749777609,0.022565460332109336,0
K00899.03,kepler,15.36845737,2.4714,756.1,1.11,0.998,planet,CONFIRMED,0.006700412248337453,0.06506833938662251,0.02749727259202265,0
K00900.01,kepler,13.81020318,3.048,1309.7,4.56,1.0,planet,CONFIRMED,0.009196099314738684,0.07241023082471405,0.036189777562179073,0
K00911.01,kepler,4.093578461,2.5833,538.6,2.85,1.0,planet,CONFIRMED,0.02629423156914544,0.24428504535264606,0.02320775732379154,0
K00911.02,kepler,105.145959,8.593,685.4,3.43,0.999,planet,CONFIRMED,0.0034051871329326753,0.009510588989920193,0.026180145148566307,0
K00912.01,kepler,10.8484518,2.9993,1675.6,2.34,1.0,planet,CONFIRMED,0.011519692914461152,0.09217905176110015,0.04093409336970834,0
K00912.02,kepler,6.66833241,1.915,362.3,1.18,1.0,planet,CONFIRMED,0.011965760217203488,0.14996253013727612,0.01903417978269618,0
K00913.01,kepler,4.082274889,3.23015,17859.0,10.55,0.997,planet,CONFIRMED,0.03296926027592978,0.244961455852612,0.1336375695678427,0
K00914.01,kepler,3.886655224,3.1646,581.6,1.87,1.0,candidate,CANDIDATE,0.03392591463197234,0.2572906374162094,0.024116384471972577,0
K00904.03,kepler,42.1406089,5.083,895.5,1.85,1.0,planet,CONFIRMED,0.005025833090576598,0.02373007951482163,0.029924906014890007,0
K00904.04,kepler,4.617490562,2.2618,575.8,1.62,1.0,planet,CONFIRMED,0.02040971506086787,0.21656784926201653,0.02399583297158071,0
K00904.05,kepler,10.19849255,2.4283,634.1,1.75,0.996,planet,CONFIRMED,0.009920992359470486,0.09805370696672226,0.025181342299408903,0
K00905.01,kepler,5.795063956,3.2496,1692.9,4.33,0.0,fp,FALSE POSITIVE,0.023364711938996245,0.17256064947560001,0.04114486602238486,0
K00906.01,kepler,7.15681552,2.5882,867.0,2.47,1.0,planet,CONFIRMED,0.015068387101120453,0.13972694939606323,0.029444863728670913,0
K00906.02,kepler,17.64830851,2.0873,763.3,2.43,1.0,planet,CONFIRMED,0.0049279982432340955,0.056662654068709954,0.027627884464793896,0
K00906.03,kepler,4.14810719,2.535,175.2,1.08,0.957,planet,CONFIRMED,0.0254634210645844,0.24107380889547358,0.013236313686219437,0
K00907.01,kepler,16.51410989,4.1575,973.5,2.72,1.0,planet,CONFIRMED,0.010489767103437063,0.06055427792723741,0.03120096152364539,0
K00907.02,kepler,30.1329298,5.172,1015.8,3.14,1.0,planet,CONFIRMED,0.007151644444477483,0.03318628512518554,0.031871617467583914,0
K00907.03,kepler,4.79090809,2.603,251.3,1.36,1.0,planet,CONFIRMED,0.022638366525902887,0.20872869635868968,0.015852444606432158,0
K00124.02,kepler,31.71981013,4.819,363.4,3.09,1.0,planet,CONFIRMED,0.00633016609632104,0.031526039906973426,0.01906305327065945,0
K00907.04,kepler,99.6415962,4.448,952.5,2.64,1.0,planet,CONFIRMED,0.0018599996427328745,0.010035969295321264,0.03086259872402193,0
K00908.01,kepler,4.708326451,3.16114,7912.7,10.6,1.0,planet,CONFIRMED,0.02797473115711676,0.21238969098831506,0.08895335856503676,0
K00909.01,kepler,16.37198661,3.8449,4147.6,540.37,0.0,fp,FALSE POSITIVE,0.009785261280925679,0.06107994245421631,0.06440186332708084,0
K00910.01,kepler,5.392026903,2.9804,1151.4,2.68,1.0,planet,CONFIRMED,0.023030918718940478,0.18545901531826983,0.0339322855109997,0
K00928.01,kepler,2.494170338,1.1221,863.7,2.42,1.0,candidate,CANDIDATE,0.018745378354614477,0.4009349260411259,0.02938877336671267,0
K00929.01,kepler,6.491682808,4.301,7163.3,9.66,1.0,planet,CONFIRMED,0.027605836365339146,0.15404326267568924,0.08463628063661588,0
K00930.01,kepler,3.044770796,10.0134,1695.0,24.54,0.0,fp,FALSE POSITIVE,0.1370300189912883,0.3284319467704196,0.0411703777004778,0
K00931.01,kepler,3.855603916,3.2179,16653.0,13.61,0.999,planet,CONFIRMED,0.034775140182388656,0.259362741035249,0.12904650324592296,0
K00932.01,kepler,3.855599139,3.183,1030.9,3.57,0.0,fp,FALSE POSITIVE,0.034398026148122346,0.2593630623798103,0.03210763149159402,0
K00125.01,kepler,38.47876629,5.04169,23530.0,13.26,0.92,planet,CONFIRMED,0.005459385446078101,0.02598835920214738,0.15339491516996254,0
K00915.01,kepler,37.601661282,8.30604,59130.0,27.22,0.0,fp,FALSE POSITIVE,0.00920398163805788,0.026594569652131358,0.24316660954991334,0
K00916.01,kepler,3.314947362,1.8007,1398.2,3.94,1.0,planet,CONFIRMED,0.02263359217305927,0.3016639152293122,0.03739251261950713,0
K00917.01,kepler,6.71969089,3.0231,969.7,4.37,0.0,fp,FALSE POSITIVE,0.01874528189792968,0.14881636914105137,0.03114000642260692,0
K00918.01,kepler,39.6431552,6.5292,15664.0,10.98,0.996,planet,CONFIRMED,0.006862470926633004,0.025225035569318155,0.12515590277729613,0
K00919.01,kepler,51.42598578,16.9422,66068.0,29.66,0.0,fp,FALSE POSITIVE,0.013727009590442119,0.019445422092208266,0.25703696232254225,0
K00920.01,kepler,21.80451611,3.4097,1144.9,2.6,1.0,planet,CONFIRMED,0.006515660912473849,0.04586205880264315,0.03383637096380166,0
K00921.01,kepler,10.28194593,3.4366,1110.7,2.53,1.0,planet,CONFIRMED,0.013926514265054755,0.0972578543797108,0.03332716609614445,0
K00921.02,kepler,18.11993039,4.2309,1506.9,2.95,1.0,planet,CONFIRMED,0.009728928103238702,0.055187849979372906,0.03881880987356516,0
K00921.03,kepler,3.78402867,1.9012,426.1,1.7,1.0,planet,CONFIRMED,0.02093447845538302,0.26426861084009706,0.020642189806316578,0
K00922.01,kepler,5.15448142,3.228,697.5,2.94,1.0,planet,CONFIRMED,0.02609379858818077,0.19400593745859307,0.026410225292488515,0
K00126.01,kepler,33.80364366,11.4813,13494.0,20.7,0.0,fp,FALSE POSITIVE,0.014151950742696949,0.02958260979372778,0.11616367762773354,0
K00923.01,kepler,5.743469797,3.4412,1240.2,3.13,1.0,planet,CONFIRMED,0.024964583849335652,0.17411077890969884,0.03521647341799006,0
K00924.01,kepler,39.4759093,2.968,1012.6,4.06,1.0,candidate,CANDIDATE,0.003132712301238028,0.025331905400846587,0.03182137646300046,0
K00925.01,kepler,19.974485239,4.23479,40293.0,26.56,0.0,fp,FALSE POSITIVE,0.008833748716027844,0.05006386838182489,0.20073116349984124,0
K00926.01,kepler,3.166353562,3.3129,1473.4,3.82,1.0,planet,CONFIRMED,0.043595099946074814,0.3158207005058395,0.03838489286164545,0
K00927.01,kepler,23.899634407,3.81881,20953.0,44.04,0.0,fp,FALSE POSITIVE,0.006657720391184281,0.04184164422645346,0.14475151121836344,0
K00939.01,kepler,3.388012244,2.6849,280.1,2.11,1.0,planet,CONFIRMED,0.0330196071550364,0.29515831938652226,0.016736188335460377,0
K00939.02,kepler,5.83909761,3.1915,273.6,2.06,1.0,planet,CONFIRMED,0.022773924251399298,0.1712593395060577,0.016540858502508266,0
K00939.03,kepler,1.620467654,2.1888,159.6,1.57,1.0,planet,CONFIRMED,0.05628004963559736,0.6171058074078657,0.012633289357883005,0
K00939.04,kepler,10.6816951,3.605,307.8,2.3,1.0,planet,CONFIRMED,0.014062218770252422,0.09361809999613263,0.017544229820656135,0
K00940.01,kepler,6.104849417,4.6912,2090.3,3.18,1.0,planet,CONFIRMED,0.03201826176455004,0.16380420411604726,0.04571979877471029,0
K00127.01,kepler,3.578780566,2.91089,11382.0,10.43,0.999,planet,CONFIRMED,0.03389061751525487,0.2794247877336886,0.10668645649753299,0
K00933.01,kepler,3.187067566,3.119,1037.4,23.88,0.0,fp,FALSE POSITIVE,0.04077677383427438,0.3137680577180459,0.032208694478354755,0
K00934.01,kepler,5.826657508,2.9183,1539.1,4.09,1.0,planet,CONFIRMED,0.02086888291724411,0.17162498372814947,0.039231365003017674,0
K00934.02,kepler,12.41216347,3.739,611.3,2.58,0.998,planet,CONFIRMED,0.012551531974519399,0.08056613195733234,0.024724481794367297,0
K00934.03,kepler,18.74649011,3.895,796.8,3.05,1.0,planet,CONFIRMED,0.008657176128137977,0.05334331888968201,0.02822764602300376,0
K00935.01,kepler,20.86021229,5.1937,1910.5,5.5,1.0,planet,CONFIRMED,0.010374015549707844,0.047938150681207665,0.043709266752028686,0
K00935.02,kepler,42.63427848,6.1998,1719.3,5.22,1.0,planet,CONFIRMED,0.006059091632597508,0.02345530487795416,0.04146444259844813,0
K00935.03,kepler,87.6476068,8.871,1009.6,4.0,0.973,planet,CONFIRMED,0.004217171620480572,0.011409324641137834,0.0317742033731768,0
K00935.04,kepler,9.61731426,3.8692,234.0,1.94,0.975,candidate,CANDIDATE,0.016763169249568294,0.1039791331514626,0.015297058540778355,0
K00936.01,kepler,9.467821474,2.4327,2237.0,2.13,0.953,planet,CONFIRMED,0.01070600034848101,0.10562091847064753,0.047296934361541865,0
K00936.02,kepler,0.893040969,1.0981,741.7,1.24,0.704,planet,CONFIRMED,0.05123411831587166,1.119769455952026,0.02723416971379888,0
K00128.01,kepler,4.942783419,3.25346,11145.0,10.62,0.996,planet,CONFIRMED,0.027426011184758594,0.20231515630565805,0.10556988206870367,0
K00937.01,kepler,20.83426731,4.0454,988.4,2.74,1.0,planet,CONFIRMED,0.008090437298576319,0.047997848214226445,0.031438829494750596,0
K00938.01,kepler,9.94602357,3.3862,994.5,3.12,1.0,planet,CONFIRMED,0.014185736206400996,0.10054269356612837,0.03153569406244296,0
K00938.02,kepler,1.04562195,1.8955,213.0,1.45,0.998,planet,CONFIRMED,0.07553319502011858,0.9563685995688979,0.014594519519326424,0
K00938.03,kepler,5.71462396,2.336,297.8,1.78,0.949,planet,CONFIRMED,0.017032325138911387,0.17498964183813068,0.01725688268488837,0
K00145.01,kepler,102.9641952,15.735,1896.7,39.0,1.0,fp,FALSE POSITIVE,0.006367504730421084,0.009712113983483065,0.04355111938859896,0
K01102.02,kepler,8.14515981,5.073,446.8,3.43,1.0,planet,CONFIRMED,0.025950994815410508,0.12277229954067655,0.02113764414498456,0
K01102.03,kepler,18.9985279,4.529,430.7,43.17,1.0,planet,CONFIRMED,0.009932787125750587,0.05263565710267478,0.0207533129885327,0
K01102.04,kepler,4.24439049,3.282,174.0,2.07,0.999,planet,CONFIRMED,0.03221899594822625,0.23560508920092318,0.013190905958272919,0
K01103.01,kepler,90.1240507,11.649,3020.3,7.12,1.0,candidate,CANDIDATE,0.005385632317123535,0.011095817289978957,0.05495725611782306,0
K00150.02,kepler,28.5742692,4.9427,824.9,2.32,1.0,planet,CONFIRMED,0.007207387593777319,0.0349965205759313,0.028721072403376582,0
K01168.01,kepler,856.672115,23.144,858.1,3.87,,candidate,CANDIDATE,0.0011256737746545343,0.0011673077511108203,0.029293343953874573,0
K01169.01,kepler,0.689210173,1.6169,195.0,1.32,1.0,candidate,CANDIDATE,0.09775078194229345,1.450936215359665,0.013964240043768941,0
K01170.01,kepler,7.34373964,1.1784,574.4,1.84,0.965,planet,CONFIRMED,0.006685966878858466,0.13617040486473456,0.023966643486312385,0
K01171.01,kepler,0.445277068,3.539,186.7,35.74,,fp,FALSE POSITIVE,0.33116085226588254,2.245792725171286,0.013663820841916802,0
K00966.01,kepler,0.379463865,0.86896,1973.3,59.56,0.0,fp,FALSE POSITIVE,0.09541532147380268,2.635297039416388,0.04442184147466199,0
K00967.01,kepler,9.88047978,2.78458,18541.0,23.6,0.0,fp,FALSE POSITIVE,0.01174276646985524,0.10120966008393573,0.13616534067081829,0
K00968.01,kepler,4.6484156,38.1939,128.4,5.06,0.0,fp,FALSE POSITIVE,0.34235589864210936,0.2151270639398078,0.011331372379372236,0
K00969.01,kepler,17.512014768,1.8248,4511.7,13.66,0.0,fp,FALSE POSITIVE,0.004341781019524396,0.057103652163845636,0.06716918936536304,0
K00970.01,kepler,3.9886021,1.7376,673.5,34.39,0.0,candidate,CANDIDATE,0.01815172288055507,0.2507144044275562,0.02595187854472196,0
K00971.01,kepler,0.533059312,1.8621,1495.8,133.56,1.0,candidate,CANDIDATE,0.1455513453257149,1.8759638514672454,0.038675573686759966,0
K01044.01,kepler,0.525154153,2.1441,747.5,23.61,0.0,fp,FALSE POSITIVE,0.17011671618638038,1.9042027836729303,0.02734044622898463,0
K01045.01,kepler,1.303861044,4.0541,598.2,27.85,0.0,fp,FALSE POSITIVE,0.12955432184331242,0.7669528931796201,0.02445812748351762,0
K01046.01,kepler,0.73452496,6.7,,,,fp,FALSE POSITIVE,0.3800642345314809,1.3614241236948572,,0
K01047.01,kepler,2.55549176,9.083,113.8,23.35,0.0,fp,FALSE POSITIVE,0.14809608829782858,0.3913141163875246,0.01066770828247567,0
K00014.01,kepler,2.947376671,2.0911,433.2,403.59,0.0,fp,FALSE POSITIVE,0.029561598802064576,0.3392847645973649,0.020813457185196314,0
K00139.01,kepler,224.7789355,11.1899,3487.5,7.67,1.0,planet,CONFIRMED,0.002074241664576854,0.004448815445164345,0.059055059055088586,0
K01104.01,kepler,0.890110752,0.8774,321.5,1.25,0.0,fp,FALSE POSITIVE,0.04107166804938599,1.1234557022854612,0.017930421077041108,0
K01105.01,kepler,5.76573396,2.924,248.0,7.47,0.0,fp,FALSE POSITIVE,0.02113058531291189,0.1734384567407269,0.015748015748023623,0
K01106.01,kepler,7.42608123,3.6379,443.3,2.47,1.0,planet,CONFIRMED,0.02041173022109087,0.13466052538722365,0.021054690688775267,0
K01106.02,kepler,15.9868932,4.158,178.5,1.62,0.989,planet,CONFIRMED,0.0108370024014422,0.06255124041236479,0.013360389215887388,0
K01107.01,kepler,0.73094589,4.32,250.2,17.12,0.0,fp,FALSE POSITIVE,0.24625625844889834,1.3680903247161018,0.01581771159175688,0
K01108.01,kepler,18.92537246,3.9835,640.9,13.92,1.0,planet,CONFIRMED,0.008770192872952666,0.052839118601949044,0.025316002844051035,0
